customer_id,company_name,signup_date,plan_tier,contract_type,mrr,tenure_months,active_users,login_frequency_30d,login_decay_rate,feature_adoption_score,support_tickets_90d,avg_ticket_res_hrs,payment_failures_12m,nps_score,churn_status
CUST-10224,Quantum Global,2022-07-03,Basic,Monthly,46.81,48,1,16,-0.078,62.0,2,15.8,0,4,0
CUST-10225,Nexus Dynamics,2026-04-01,Basic,Annual,47.19,3,2,49,-0.632,61.4,1,1.4,0,8,0
CUST-10226,Titan Analytics,2024-12-31,Enterprise,Annual,1146.81,18,56,1906,-0.195,65.1,2,62.9,0,4,0
CUST-10227,Flux Systems,2026-03-02,Basic,Annual,43.77,4,2,37,-0.021,47.9,3,1.0,0,4,0
CUST-10228,Cyber Systems,2025-12-31,Enterprise,Annual,767.81,6,48,992,0.235,38.6,2,13.2,1,7,0
CUST-10229,Nexus Networks,2025-06-01,Pro,Annual,194.21,13,18,411,-0.007,73.3,1,20.6,0,3,0
CUST-10230,Titan Software,2025-12-31,Pro,Annual,184.55,6,15,432,0.29,75.9,3,5.6,0,8,0
CUST-10231,Nexus Software,2022-07-03,Pro,Annual,170.16,48,12,137,0.162,89.2,2,12.4,0,10,0
CUST-10232,Titan HQ,2022-07-03,Pro,Annual,193.76,48,13,314,-0.001,58.0,2,7.0,0,10,0
CUST-10233,Pulse Digital,2025-07-02,Basic,Monthly,52.61,12,3,105,0.399,57.8,1,11.2,0,8,0
CUST-10234,Hyper Solutions,2024-04-02,Basic,Annual,48.93,27,3,50,-0.264,48.9,4,60.2,0,4,0
CUST-10235,Flux Software,2024-10-31,Pro,Annual,208.16,20,12,304,-0.016,61.7,3,22.2,2,7,0
CUST-10236,Cyber Analytics,2022-12-02,Basic,Monthly,62.33,43,4,105,-0.064,84.8,3,10.4,3,7,0
CUST-10237,Quantum Software,2024-05-02,Basic,Annual,46.48,26,2,54,0.199,97.9,1,72.2,0,8,0
CUST-10238,Pulse Dynamics,2026-05-02,Pro,Monthly,207.31,2,13,525,-0.209,68.5,4,18.1,0,10,0
CUST-10239,Cloud Stack,2023-06-03,Basic,Monthly,45.26,37,5,135,0.096,70.4,2,42.9,2,6,0
CUST-10240,Cloud Software,2023-08-02,Enterprise,Multi-Year,872.17,35,56,1154,-0.433,59.1,3,4.9,0,5,1
CUST-10241,Cyber Labs,2024-12-01,Enterprise,Annual,911.35,19,37,1020,-0.109,43.4,4,5.8,0,9,0
CUST-10242,Cloud Flow,2022-07-03,Enterprise,Multi-Year,927.26,48,78,3274,-0.272,87.9,7,1.9,2,7,0
CUST-10243,Vanguard Stack,2022-07-03,Basic,Monthly,51.64,48,1,17,-0.598,77.3,3,4.6,0,7,0
CUST-10244,Cyber Stack,2024-10-31,Basic,Monthly,66.27,20,2,37,-0.14,35.0,2,6.4,0,7,1
CUST-10245,Pulse Networks,2024-07-02,Enterprise,Annual,891.7,24,34,646,-0.037,26.3,3,35.1,0,2,0
CUST-10246,Cloud Stack,2022-07-03,Basic,Monthly,45.94,48,3,129,0.224,39.5,7,16.6,0,6,0
CUST-10247,Hyper AI,2025-08-31,Enterprise,Multi-Year,989.54,10,31,610,0.344,57.2,2,9.5,0,10,0
CUST-10248,Nexus Dynamics,2025-08-01,Enterprise,Annual,1058.31,11,53,2126,-0.402,54.9,4,24.4,0,4,0
CUST-10249,Aura HQ,2025-12-31,Enterprise,Annual,1038.49,6,35,1021,0.257,94.9,3,34.5,0,9,0
CUST-10250,Data Dynamics,2022-07-03,Basic,Monthly,58.44,48,2,72,-0.224,100.0,4,1.5,1,5,0
CUST-10251,Strata Solutions,2023-08-02,Basic,Monthly,31.17,35,2,56,-0.499,86.6,4,1.6,0,7,0
CUST-10252,Omni Dynamics,2026-03-02,Enterprise,Multi-Year,641.32,4,45,944,-0.186,83.7,0,27.5,2,8,0
CUST-10253,Pulse HQ,2022-07-03,Basic,Monthly,45.36,48,5,78,0.13,57.6,10,7.0,0,9,0
CUST-10254,Apex Digital,2023-09-02,Basic,Monthly,57.07,34,2,30,0.121,47.6,6,7.8,1,10,0
CUST-10255,Data AI,2022-07-03,Pro,Annual,152.27,48,12,294,-0.581,74.5,6,4.6,1,7,0
CUST-10256,Vanguard Networks,2026-04-01,Enterprise,Annual,548.31,3,31,916,-0.352,100.0,2,2.2,0,5,0
CUST-10257,Vertex Stack,2024-12-01,Pro,Annual,216.05,19,12,144,-0.249,54.2,2,2.3,0,6,0
CUST-10258,Sync Solutions,2023-12-02,Pro,Monthly,206.27,31,9,301,-0.17,35.0,1,21.7,0,8,0
CUST-10259,Nova AI,2024-10-01,Basic,Monthly,40.99,21,5,135,-0.666,93.8,1,22.7,0,4,0
CUST-10260,Flux Solutions,2024-03-02,Pro,Annual,169.58,28,15,322,-0.172,67.6,5,54.3,0,4,0
CUST-10261,Apex Tech,2022-12-02,Enterprise,Multi-Year,853.68,43,25,692,-0.18,72.6,4,49.1,0,5,0
CUST-10262,Sync Systems,2025-06-01,Basic,Monthly,49.81,13,3,78,-0.59,85.0,2,14.7,0,8,0
CUST-10263,Zentis Networks,2022-07-03,Pro,Annual,180.3,48,11,216,0.235,63.1,1,3.5,2,7,0
CUST-10264,Nexus Tech,2025-12-31,Enterprise,Annual,1073.04,6,62,1426,0.497,50.1,0,6.3,0,4,0
CUST-10265,Orion AI,2025-10-01,Pro,Monthly,113.79,9,13,243,0.279,34.2,4,1.0,1,9,0
CUST-10266,Titan Flow,2026-04-01,Pro,Annual,173.42,3,6,189,-0.246,59.8,3,19.4,1,9,0
CUST-10267,Vanguard AI,2025-06-01,Pro,Annual,165.39,13,7,149,0.031,57.1,4,41.7,0,6,0
CUST-10268,Orion Global,2025-06-01,Basic,Monthly,47.12,13,3,57,-0.122,46.6,3,1.0,0,6,1
CUST-10269,Hyper AI,2023-01-02,Basic,Annual,45.05,42,4,122,-0.013,46.8,4,18.6,0,8,0
CUST-10270,Zentis HQ,2024-04-02,Pro,Monthly,222.82,27,16,390,-0.111,80.9,5,16.7,0,9,0
CUST-10271,Sync Labs,2025-03-02,Pro,Monthly,143.5,16,19,329,-0.6,74.5,1,14.5,0,6,0
CUST-10272,Cyber Labs,2024-04-02,Enterprise,Multi-Year,1005.82,27,55,1254,-0.3,55.1,2,13.8,1,5,0
CUST-10273,Nova Software,2026-04-01,Enterprise,Multi-Year,1082.67,3,33,336,0.249,70.7,2,6.5,0,8,0
CUST-10274,Flux Digital,2025-12-31,Pro,Annual,254.42,6,13,193,-0.434,65.5,2,2.8,0,6,0
CUST-10275,Data Solutions,2024-05-02,Pro,Monthly,184.62,26,13,303,0.096,60.0,3,12.7,0,0,0
CUST-10276,Cyber Tech,2024-04-02,Pro,Monthly,208.69,27,5,148,-0.241,5.0,6,4.8,0,9,0
CUST-10277,Vanguard Analytics,2023-05-03,Pro,Annual,145.15,38,11,309,0.035,74.0,1,25.4,0,2,0
CUST-10278,Vanguard Digital,2025-05-02,Pro,Monthly,127.6,14,16,556,-0.175,66.4,8,35.0,0,7,1
CUST-10279,Hyper Flow,2023-10-02,Pro,Annual,224.22,33,7,128,-0.484,59.1,2,14.0,0,6,0
CUST-10280,Omni Global,2024-01-01,Enterprise,Multi-Year,998.17,30,7,135,0.159,69.8,3,15.2,0,10,0
CUST-10281,Omni Digital,2022-07-03,Basic,Annual,57.66,48,5,122,-0.035,38.4,3,1.0,1,4,0
CUST-10282,Cyber Solutions,2025-12-01,Basic,Monthly,38.91,7,3,74,-0.551,76.4,2,27.1,0,6,0
CUST-10283,Aero Flow,2024-10-01,Basic,Monthly,52.82,21,3,41,-0.335,95.9,3,86.7,0,5,0
CUST-10284,Omni Global,2024-07-02,Pro,Monthly,254.78,24,12,265,0.219,80.1,5,4.9,0,2,0
CUST-10285,Quantum HQ,2022-07-03,Basic,Monthly,52.08,48,1,19,0.275,49.0,3,11.8,1,5,0
CUST-10286,Cyber Digital,2025-12-01,Basic,Monthly,51.03,7,3,99,-0.016,92.9,3,19.7,0,9,0
CUST-10287,Aero Digital,2024-10-31,Pro,Monthly,199.26,20,10,263,0.219,55.8,2,17.2,0,2,0
CUST-10288,Cloud Analytics,2025-07-02,Basic,Annual,37.45,12,1,33,-0.254,57.9,2,17.1,1,8,0
CUST-10289,Zentis Networks,2024-10-31,Pro,Monthly,239.46,20,16,434,-0.331,68.9,2,44.8,0,10,0
CUST-10290,Aero Global,2025-10-31,Basic,Monthly,44.51,8,7,222,-0.408,43.1,2,22.1,0,10,0
CUST-10291,Apex Networks,2026-04-01,Basic,Annual,52.71,3,3,51,0.137,72.8,5,7.9,0,2,0
CUST-10292,Omni HQ,2024-09-01,Pro,Monthly,152.34,22,12,284,-0.039,39.4,0,27.4,0,5,1
CUST-10293,Cyber Stack,2025-07-02,Basic,Monthly,40.33,12,1,21,-0.012,61.8,3,3.1,0,7,0
CUST-10294,Zentis Analytics,2025-12-31,Basic,Monthly,59.55,6,5,199,0.102,78.9,1,49.1,1,2,0
CUST-10295,Vanguard Cloud,2025-08-01,Pro,Monthly,188.63,11,11,186,-0.001,58.7,6,108.1,0,10,1
CUST-10296,Strata Cloud,2026-04-01,Pro,Annual,242.38,3,4,111,0.5,63.9,3,10.6,0,8,0
CUST-10297,Data Global,2022-07-03,Basic,Monthly,48.43,48,4,92,-0.046,62.6,3,57.5,0,3,1
CUST-10298,Aura Stack,2024-08-01,Pro,Annual,144.02,23,11,94,0.35,35.9,3,21.7,0,6,0
CUST-10299,Cloud Digital,2022-12-02,Basic,Monthly,55.56,43,4,61,0.122,44.2,2,39.9,0,3,0
CUST-10300,Vertex Networks,2025-04-01,Basic,Monthly,44.66,15,3,54,-0.9,83.6,3,9.0,1,5,0
CUST-10301,Nova Digital,2022-07-03,Pro,Monthly,219.86,48,18,219,-0.027,57.1,4,1.4,0,5,0
CUST-10302,Orion Solutions,2024-12-31,Pro,Monthly,199.75,18,12,338,-0.293,33.7,0,51.8,0,5,1
CUST-10303,Vertex Dynamics,2024-09-01,Pro,Monthly,152.94,22,12,299,-0.25,61.6,2,5.0,0,9,0
CUST-10304,Pulse Digital,2024-12-31,Pro,Annual,203.9,18,4,80,-0.479,13.4,2,17.0,0,8,0
CUST-10305,Omni HQ,2023-09-02,Enterprise,Annual,1328.1,34,47,1229,0.312,54.5,5,1.6,0,3,0
CUST-10306,Data Systems,2024-09-01,Pro,Monthly,213.72,22,11,211,0.253,28.9,3,67.2,0,6,0
CUST-10307,Apex Labs,2025-10-01,Basic,Monthly,48.58,9,3,48,-0.071,57.3,3,10.8,2,4,1
CUST-10308,Pulse Cloud,2026-01-30,Pro,Annual,231.1,5,12,399,-0.277,46.8,3,93.4,0,10,0
CUST-10309,Orion Dynamics,2024-07-02,Basic,Annual,50.55,24,1,32,0.149,94.2,6,5.1,0,7,0
CUST-10310,Vertex Cloud,2024-12-31,Basic,Monthly,50.54,18,2,24,-0.015,77.6,4,22.1,2,7,0
CUST-10311,Cyber Software,2026-03-02,Basic,Annual,40.98,4,1,20,0.5,87.0,0,30.8,0,3,0
CUST-10312,Zentis HQ,2025-05-02,Basic,Monthly,50.72,14,3,25,-0.498,39.0,7,2.3,0,7,0
CUST-10313,Aero Cloud,2024-12-01,Enterprise,Annual,1154.16,19,54,969,0.012,57.5,3,21.1,0,3,0
CUST-10314,Aero HQ,2022-11-02,Pro,Annual,174.04,44,9,170,-0.069,48.1,6,58.0,0,10,0
CUST-10315,Quantum Digital,2026-04-01,Pro,Annual,241.52,3,8,132,-0.146,78.1,3,8.9,0,8,0
CUST-10316,Apex Software,2025-07-02,Basic,Monthly,48.33,12,2,39,0.169,66.3,7,10.7,0,9,0
CUST-10317,Hyper Stack,2022-11-02,Basic,Monthly,42.47,44,4,126,-0.615,45.4,2,9.4,1,5,1
CUST-10318,Cyber HQ,2024-04-02,Basic,Annual,56.33,27,2,71,0.5,40.8,2,14.2,0,9,0
CUST-10319,Cloud Stack,2025-08-31,Basic,Annual,46.89,10,5,148,-0.454,87.7,4,36.5,0,8,0
CUST-10320,Nova Cloud,2022-08-03,Pro,Monthly,221.67,47,11,302,0.121,76.2,3,12.2,2,10,0
CUST-10321,Nexus Global,2024-12-31,Pro,Annual,190.29,18,12,196,0.01,93.9,3,6.1,0,4,0
CUST-10322,Pulse Software,2024-12-31,Pro,Monthly,197.21,18,5,129,0.12,44.6,3,57.9,0,8,0
CUST-10323,Hyper Cloud,2022-07-03,Basic,Monthly,52.63,48,6,94,-0.33,97.0,0,18.4,0,8,0
CUST-10324,Quantum Stack,2022-07-03,Enterprise,Annual,1042.59,48,50,803,-0.241,19.6,4,29.7,0,10,0
CUST-10325,Strata Digital,2025-07-02,Pro,Monthly,139.43,12,13,277,-0.649,75.3,3,6.0,1,4,1
CUST-10326,Nova Global,2026-01-30,Pro,Monthly,165.53,5,6,166,0.131,47.3,2,18.1,0,6,0
CUST-10327,Orion Solutions,2025-08-01,Pro,Annual,226.74,11,13,240,0.057,81.1,3,26.9,2,7,0
CUST-10328,Strata Analytics,2026-05-02,Basic,Monthly,48.03,2,1,26,-0.185,47.2,1,1.6,0,3,0
CUST-10329,Nova AI,2026-05-02,Basic,Monthly,45.15,2,1,37,0.076,57.4,0,30.2,0,5,0
CUST-10330,Flux Cloud,2025-05-02,Basic,Monthly,39.01,14,2,59,0.332,53.8,5,40.1,0,9,0
CUST-10331,Cloud Flow,2022-07-03,Pro,Monthly,166.77,48,7,130,-0.278,83.8,4,2.3,0,3,0
CUST-10332,Aura Cloud,2022-07-03,Basic,Annual,34.14,48,1,18,0.49,50.9,5,22.8,1,10,0
CUST-10333,Sync Stack,2024-12-01,Basic,Monthly,48.26,19,3,113,-0.534,67.7,2,44.0,0,7,0
CUST-10334,Pulse Dynamics,2024-09-01,Basic,Annual,44.6,22,3,32,0.434,38.9,3,8.8,0,6,0
CUST-10335,Sync Stack,2026-05-02,Basic,Annual,41.9,2,3,108,-0.414,72.8,3,26.2,0,6,0
CUST-10336,Nova Cloud,2025-12-01,Enterprise,Annual,988.79,7,26,496,-0.12,77.9,1,11.8,1,10,0
CUST-10337,Pulse Networks,2026-05-02,Pro,Monthly,209.86,2,5,104,-0.462,62.6,4,59.8,0,8,0
CUST-10338,Strata Tech,2023-07-03,Basic,Annual,64.39,36,4,47,-0.178,58.4,3,5.4,0,8,0
CUST-10339,Omni HQ,2026-01-30,Basic,Annual,37.89,5,1,7,-0.181,28.2,4,109.7,1,3,1
CUST-10340,Sync Solutions,2022-07-03,Basic,Monthly,57.52,48,1,37,-0.531,67.9,0,39.8,1,7,0
CUST-10341,Vanguard Software,2024-04-02,Basic,Monthly,56.15,27,2,36,0.077,21.9,2,18.2,1,2,1
CUST-10342,Flux Tech,2025-10-31,Basic,Monthly,43.27,8,2,54,0.242,61.8,3,43.2,0,4,0
CUST-10343,Quantum Systems,2025-12-31,Basic,Monthly,50.49,6,4,96,0.129,8.5,2,46.7,0,3,0
CUST-10344,Pulse AI,2024-05-02,Basic,Monthly,45.64,26,3,52,-0.449,79.0,5,19.0,0,2,0
CUST-10345,Quantum Flow,2022-07-03,Pro,Annual,204.54,48,8,291,0.153,48.0,5,5.1,0,5,0
CUST-10346,Data Tech,2023-10-02,Pro,Annual,244.05,33,13,289,0.006,40.3,2,2.4,0,9,0
CUST-10347,Cyber AI,2025-07-02,Basic,Monthly,53.45,12,4,96,0.5,100.0,3,5.2,0,7,0
CUST-10348,Vanguard Global,2024-08-01,Basic,Monthly,52.74,23,3,76,-0.531,67.6,3,35.1,0,9,1
CUST-10349,Strata AI,2025-08-01,Pro,Monthly,186.16,11,8,276,0.07,55.2,2,7.3,0,5,0
CUST-10350,Nexus HQ,2022-07-03,Pro,Monthly,154.7,48,17,303,0.383,84.5,2,2.5,0,7,0
CUST-10351,Cyber AI,2023-08-02,Enterprise,Multi-Year,967.76,35,35,816,-0.06,85.5,2,2.1,0,10,0
CUST-10352,Zentis Flow,2024-06-01,Pro,Monthly,235.02,25,12,296,-0.007,98.9,2,40.0,0,10,0
CUST-10353,Apex Dynamics,2025-04-01,Basic,Monthly,37.78,15,5,155,-0.342,90.9,2,14.3,0,7,0
CUST-10354,Zentis AI,2024-06-01,Basic,Monthly,41.25,25,2,17,0.402,54.0,4,3.5,1,10,0
CUST-10355,Aura Labs,2025-07-02,Pro,Annual,202.77,12,11,182,0.092,5.0,5,3.3,0,8,0
CUST-10356,Titan Networks,2026-05-02,Basic,Monthly,41.76,2,2,21,-0.076,100.0,4,13.3,1,8,0
CUST-10357,Aero Dynamics,2025-05-02,Pro,Monthly,175.34,14,13,312,-0.023,44.9,4,14.2,0,6,0
CUST-10358,Cyber Global,2022-07-03,Enterprise,Annual,935.52,48,92,1718,0.331,58.6,2,26.7,3,2,0
CUST-10359,Flux Stack,2024-05-02,Pro,Monthly,158.24,26,10,201,-0.3,42.4,2,10.3,1,2,1
CUST-10360,Orion Software,2026-03-02,Basic,Monthly,41.84,4,3,71,-0.582,60.6,3,31.0,0,0,0
CUST-10361,Pulse Cloud,2022-07-03,Pro,Monthly,220.0,48,14,590,0.133,54.2,2,3.8,0,4,0
CUST-10362,Pulse Networks,2025-10-01,Basic,Annual,39.39,9,4,87,-0.188,30.3,2,4.8,0,6,1
CUST-10363,Cyber Cloud,2025-10-31,Pro,Monthly,151.3,8,12,247,-0.268,59.5,3,8.1,0,10,0
CUST-10364,Apex AI,2025-08-31,Enterprise,Annual,904.59,10,50,781,0.248,24.8,1,35.3,3,8,0
CUST-10365,Vanguard Digital,2024-08-01,Basic,Monthly,54.38,23,3,83,-0.234,36.0,3,12.9,1,10,0
CUST-10366,Aero Flow,2024-10-01,Enterprise,Annual,969.49,21,35,767,-0.139,76.9,3,22.3,1,10,0
CUST-10367,Cloud Dynamics,2024-12-31,Enterprise,Annual,929.38,18,30,1070,-0.347,51.3,3,15.2,0,7,0
CUST-10368,Strata Software,2023-11-02,Basic,Monthly,49.33,32,1,34,0.278,41.6,2,36.0,0,10,0
CUST-10369,Quantum Analytics,2025-08-01,Basic,Monthly,36.17,11,3,8,0.003,80.6,3,41.9,0,7,0
CUST-10370,Flux Labs,2023-04-03,Basic,Monthly,52.64,39,1,27,0.005,94.9,3,22.3,0,8,0
CUST-10371,Aero Analytics,2025-12-31,Basic,Annual,51.82,6,1,15,-0.347,100.0,2,1.5,1,5,0
CUST-10372,Zentis Digital,2023-04-03,Basic,Monthly,45.99,39,5,101,0.171,49.8,2,15.9,1,6,0
CUST-10373,Apex Tech,2024-03-02,Pro,Monthly,229.03,28,12,278,-0.544,94.2,3,54.1,1,7,1
CUST-10374,Cyber Systems,2024-01-01,Basic,Monthly,40.71,30,2,40,0.057,48.6,5,28.7,0,5,0
CUST-10375,Strata Systems,2024-12-31,Basic,Annual,57.29,18,4,171,0.104,92.8,1,13.4,0,8,0
CUST-10376,Nexus Networks,2024-03-02,Pro,Annual,203.61,28,7,104,-0.141,37.9,4,50.8,0,5,0
CUST-10377,Aero Solutions,2026-03-02,Basic,Monthly,46.53,4,1,31,-0.199,64.1,3,3.7,0,6,0
CUST-10378,Data Cloud,2022-07-03,Pro,Monthly,198.41,48,12,375,-0.071,60.1,3,2.3,0,6,0
CUST-10379,Vanguard Solutions,2026-04-01,Basic,Monthly,48.21,3,1,35,-0.703,39.0,3,21.3,0,5,1
CUST-10380,Aero Networks,2026-01-30,Basic,Monthly,57.97,5,2,29,0.01,59.0,5,13.4,0,3,0
CUST-10381,Cyber Networks,2024-08-01,Pro,Monthly,166.86,23,13,178,-0.394,41.9,6,1.3,2,3,0
CUST-10382,Vertex Cloud,2023-09-02,Pro,Monthly,176.24,34,12,274,0.065,56.9,3,19.9,3,8,0
CUST-10383,Apex Flow,2026-04-01,Enterprise,Annual,1154.29,3,45,1308,0.092,15.6,4,6.2,3,3,1
CUST-10384,Flux Labs,2022-07-03,Pro,Annual,181.22,48,7,65,0.041,56.9,3,5.0,0,3,0
CUST-10385,Titan HQ,2022-07-03,Pro,Annual,225.88,48,4,91,-0.264,56.0,3,53.3,0,7,1
CUST-10386,Vertex Stack,2024-07-02,Basic,Monthly,61.49,24,3,46,-0.185,61.6,1,3.2,0,1,0
CUST-10387,Nexus Stack,2024-12-31,Basic,Monthly,46.05,18,1,26,0.165,61.7,1,38.0,0,9,0
CUST-10388,Apex HQ,2023-08-02,Pro,Annual,219.34,35,10,188,-0.516,40.4,1,25.2,0,8,0
CUST-10389,Data Dynamics,2025-08-01,Pro,Monthly,164.56,11,20,223,0.008,50.4,2,6.5,0,6,0
CUST-10390,Apex Analytics,2024-12-31,Enterprise,Annual,1112.1,18,41,795,0.5,48.2,6,48.0,0,7,0
CUST-10391,Quantum HQ,2022-07-03,Basic,Monthly,50.47,48,2,70,-0.279,56.3,0,1.0,1,8,0
CUST-10392,Quantum Cloud,2022-07-03,Basic,Monthly,52.48,48,2,53,-0.142,64.0,4,24.9,0,6,0
CUST-10393,Hyper Analytics,2022-07-03,Pro,Monthly,179.73,48,14,255,-0.394,59.8,2,1.0,0,9,0
CUST-10394,Data Cloud,2025-10-01,Basic,Monthly,36.79,9,5,150,0.35,47.6,1,2.9,0,5,0
CUST-10395,Sync Stack,2025-10-31,Enterprise,Annual,1074.41,8,31,419,0.302,14.0,1,5.9,0,10,0
CUST-10396,Titan Systems,2025-08-31,Enterprise,Annual,689.8,10,63,1763,-0.392,25.2,2,15.3,0,10,0
CUST-10397,Orion Analytics,2025-03-02,Basic,Monthly,46.67,16,4,92,-0.261,77.1,2,6.4,0,4,0
CUST-10398,Hyper Stack,2025-08-01,Pro,Monthly,227.09,11,13,107,-0.101,67.7,1,4.2,0,6,0
CUST-10399,Cloud Networks,2025-06-01,Pro,Annual,204.73,13,12,86,0.103,53.6,3,12.6,0,10,0
CUST-10400,Hyper Analytics,2024-06-01,Basic,Monthly,63.32,25,3,49,0.304,50.0,3,22.1,0,4,0
CUST-10401,Apex Software,2023-06-03,Enterprise,Annual,1152.61,37,59,696,0.039,58.4,4,42.4,0,9,0
CUST-10402,Omni Analytics,2023-09-02,Pro,Annual,179.48,34,14,356,-0.309,42.6,4,20.7,1,8,1
CUST-10403,Aero AI,2022-12-02,Pro,Monthly,199.82,43,8,175,0.324,46.5,2,26.7,1,9,0
CUST-10404,Data Tech,2026-05-02,Basic,Monthly,48.65,2,5,77,-0.351,83.1,2,23.0,0,7,0
CUST-10405,Zentis Flow,2026-04-01,Enterprise,Multi-Year,761.91,3,64,1922,-0.502,55.3,2,11.3,0,4,0
CUST-10406,Pulse Tech,2023-03-03,Basic,Monthly,42.09,40,1,29,-0.047,59.2,2,32.2,1,9,0
CUST-10407,Omni Dynamics,2024-10-31,Basic,Monthly,44.88,20,1,10,0.028,66.5,2,2.2,0,2,0
CUST-10408,Orion Stack,2024-08-01,Enterprise,Multi-Year,693.87,23,44,692,0.353,44.6,4,14.1,0,8,0
CUST-10409,Hyper Stack,2026-04-01,Basic,Monthly,49.35,3,2,61,-0.585,76.1,5,18.8,0,5,1
CUST-10410,Zentis Stack,2025-10-01,Basic,Monthly,47.17,9,2,80,0.229,55.8,0,6.4,0,4,0
CUST-10411,Nexus Solutions,2024-05-02,Enterprise,Annual,748.32,26,50,1277,-0.069,77.3,5,13.3,0,5,0
CUST-10412,Flux AI,2022-07-03,Enterprise,Annual,1059.57,48,55,1131,-0.59,40.5,2,16.2,0,6,0
CUST-10413,Titan Tech,2022-07-03,Pro,Annual,220.37,48,11,382,-0.055,50.5,5,6.6,0,8,0
CUST-10414,Nova Digital,2024-12-01,Pro,Annual,205.78,19,17,681,0.366,30.9,2,1.0,0,4,0
CUST-10415,Vanguard Labs,2024-10-01,Basic,Monthly,46.62,21,1,37,-0.074,24.6,3,38.4,0,4,0
CUST-10416,Cyber Dynamics,2022-10-02,Basic,Monthly,53.35,45,2,17,-0.213,49.8,4,5.4,1,1,1
CUST-10417,Aura Tech,2024-10-31,Basic,Monthly,54.0,20,3,56,-0.329,32.3,4,29.6,0,6,0
CUST-10418,Cyber Solutions,2024-12-01,Pro,Monthly,208.18,19,9,134,0.5,64.7,3,12.5,0,7,0
CUST-10419,Strata Flow,2022-07-03,Pro,Monthly,174.39,48,15,441,0.356,82.4,0,172.0,0,10,0
CUST-10420,Quantum AI,2023-03-03,Pro,Monthly,207.26,40,8,177,-0.063,58.1,3,6.4,0,6,0
CUST-10421,Cloud Flow,2022-07-03,Pro,Annual,234.69,48,17,447,-0.101,59.2,1,6.9,0,4,0
CUST-10422,Nova Digital,2025-10-31,Basic,Annual,44.61,8,3,94,-0.054,89.8,3,8.8,0,3,0
CUST-10423,Sync Analytics,2024-10-31,Basic,Monthly,64.42,20,3,39,-0.161,77.0,1,3.6,0,10,0
CUST-10424,Flux Stack,2022-08-03,Basic,Monthly,45.14,47,2,47,-0.088,61.9,1,3.8,3,4,1
CUST-10425,Aura Cloud,2026-03-02,Pro,Monthly,199.97,4,5,133,0.171,77.5,4,29.1,3,6,0
CUST-10426,Cyber Dynamics,2023-03-03,Basic,Monthly,44.06,40,2,52,0.072,27.9,3,26.6,0,5,0
CUST-10427,Zentis Networks,2025-12-31,Enterprise,Annual,1032.46,6,42,1348,-0.006,38.6,3,28.7,0,10,0
CUST-10428,Vanguard Dynamics,2023-01-02,Basic,Monthly,36.19,42,4,96,-0.063,41.4,2,1.0,0,9,0
CUST-10429,Pulse Dynamics,2024-06-01,Basic,Annual,44.99,25,1,27,-0.263,64.9,2,23.4,0,6,0
CUST-10430,Vertex Networks,2025-12-01,Basic,Monthly,40.97,7,4,101,-0.212,57.4,4,10.6,2,4,1
CUST-10431,Strata HQ,2025-01-31,Pro,Monthly,203.04,17,7,215,0.173,55.4,5,34.5,0,8,0
CUST-10432,Strata Analytics,2024-01-01,Pro,Monthly,228.68,30,7,250,0.031,73.7,0,25.5,0,10,0
CUST-10433,Orion Digital,2024-05-02,Basic,Monthly,53.75,26,1,22,0.218,72.5,3,48.7,1,8,0
CUST-10434,Aero Solutions,2025-04-01,Basic,Annual,31.57,15,4,71,0.391,53.2,1,2.3,1,9,0
CUST-10435,Apex Cloud,2022-07-03,Pro,Annual,259.96,48,7,203,-0.306,59.0,4,73.3,0,2,1
CUST-10436,Vanguard Systems,2024-12-01,Basic,Annual,51.17,19,1,26,0.172,27.6,1,16.7,0,6,0
CUST-10437,Aura HQ,2024-12-01,Pro,Annual,175.82,19,8,180,-0.057,69.7,3,11.4,0,10,0
CUST-10438,Titan Stack,2026-04-01,Pro,Annual,203.69,3,13,383,-0.291,50.3,5,9.8,0,10,0
CUST-10439,Sync Solutions,2022-07-03,Basic,Monthly,50.29,48,2,42,-0.226,68.3,4,48.3,0,7,0
CUST-10440,Sync Software,2025-12-31,Basic,Monthly,44.1,6,3,51,0.064,67.1,2,20.2,0,4,1
CUST-10441,Orion Flow,2024-10-31,Enterprise,Annual,1028.66,20,6,158,0.144,36.0,0,2.9,2,6,0
CUST-10442,Sync Global,2023-02-01,Basic,Monthly,44.54,41,3,69,-0.302,54.9,4,107.5,0,10,0
CUST-10443,Apex Global,2025-12-01,Basic,Monthly,46.03,7,2,40,-0.056,58.1,1,23.7,0,5,0
CUST-10444,Data Tech,2024-10-31,Pro,Monthly,178.51,20,11,236,-0.391,34.5,5,5.3,1,6,1
CUST-10445,Pulse Flow,2025-10-31,Enterprise,Annual,784.31,8,27,1042,-0.334,48.5,6,13.8,0,4,0
CUST-10446,Cyber Cloud,2023-07-03,Enterprise,Annual,1020.85,36,51,1720,-0.02,61.5,4,13.9,0,10,0
CUST-10447,Flux Stack,2024-09-01,Pro,Monthly,216.47,22,11,293,-0.09,48.3,3,24.5,0,6,0
CUST-10448,Pulse Flow,2022-07-03,Basic,Monthly,52.78,48,4,114,-0.259,89.4,5,4.0,0,10,0
